PID,SalePrice,Neighborhood,Prop_Addr,Latitude,Longitude,Street_name,Neighborhood_st,Street_type,Neg_Loc_Dist,Pos_Loc_Dist,Street_10_Quantiles,Street_20_Quantiles,Street_30_Quantiles,Street_50_Quantiles
527357110,146900,NWAmes,"2918 EISENHOWER AVE, AMES, USA",42.0506425,-93.6371584,EISENHOWER_AVE,NWAmes_EISENHOWER_AVE,AVE,2.317521721500038,2.1055049626254454,group_6,group_12,group_18,group_29
907202100,130000,CollgCr,"5000 EMERSON DR, AMES, USA",42.0196594,-93.6846091,EMERSON_DR,CollgCr_EMERSON_DR,DR,4.134236701795329,3.326869639144021,group_4,group_8,group_11,group_18
534127190,262500,NWAmes,"2749 CLEVELAND DR, AMES, USA",42.0493177,-93.6338758,CLEVELAND_DR,NWAmes_CLEVELAND_DR,DR,2.042457589110901,2.1266653449764834,group_7,group_13,group_19,group_31
535125070,256000,NAmes,"2720 THOMPSON DR, AMES, USA",42.048801,-93.61532950000002,THOMPSON_DR,NAmes_THOMPSON_DR,DR,0.5155062698902497,3.2497224106855547,group_9,group_17,group_26,group_43
535401080,162000,NAmes,"1804 MAXWELL AVE, AMES, USA",42.0403032,-93.6073563,MAXWELL_AVE,NAmes_MAXWELL_AVE,AVE,1.0230671432393352,3.52964194584984,group_2,group_4,group_5,group_9
534403400,167000,NAmes,"1909 BEL AIR CIR, AMES, USA",42.0414604,-93.6270641,BEL_AIR_CIR,NAmes_BEL_AIR_CIR,CIR,1.2527064959503378,2.011706333540493,group_5,group_10,group_15,group_25
908188150,130000,Edwards,"3820 MARIGOLD DR, AMES, USA",42.0186573,-93.669913,MARIGOLD_DR,Edwards_MARIGOLD_DR,DR,2.9292451268557422,2.411415915458023,group_5,group_9,group_13,group_22
527427160,155000,NAmes,"3315 POLARIS DR, AMES, USA",42.05509840000001,-93.6252324,POLARIS_DR,NAmes_POLARIS_DR,DR,1.4716577170132452,3.0741087533167946,group_5,group_10,group_15,group_25
528326060,248000,NoRidge,"3109 ALMOND RD, AMES, USA",42.05587440000001,-93.6530166,ALMOND_RD,NoRidge_ALMOND_RD,RD,3.6933674398972114,2.4560385435041585,group_10,group_19,group_29,group_47
531385130,215000,SawyerW,"1320 NEBRASKA AVE, AMES, USA",42.0352458,-93.688889,NEBRASKA_AVE,SawyerW_NEBRASKA_AVE,AVE,5.11807954526758,3.2780782906761434,group_7,group_13,group_19,group_32
906230030,269500,SawyerW,"905 NORTH DAKOTA AVE, AMES, USA",42.0309421,-93.6791607,NORTH_DAKOTA_AVE,SawyerW_NORTH_DAKOTA_AVE,AVE,4.182898647914375,2.4943867520941625,group_6,group_12,group_18,group_29
906426210,233500,ClearCr,"611 CHELSEA CT, AMES, USA",42.02751629999999,-93.6799531,CHELSEA_CT,ClearCr_CHELSEA_CT,CT,4.058715793369046,2.6365489438610363,group_8,group_16,group_24,group_40
527162110,185000,Gilbert,"3806 BERKSHIRE AVE, AMES, USA",42.0583986,-93.6388945,BERKSHIRE_AVE,Gilbert_BERKSHIRE_AVE,AVE,2.652273510841496,2.847804760673045,group_7,group_13,group_19,group_31
527276150,141000,Gilbert,"917 TOP O HOLLOW RD, AMES, USA",42.05694039999999,-93.6236045,TOP_O_HOLLOW_RD,Gilbert_TOP_O_HOLLOW_RD,RD,1.458689667859883,3.317453594443168,group_3,group_5,group_8,group_12
907201230,174000,CollgCr,"5136 EMERSON DR, AMES, USA",42.0196814,-93.6875416,EMERSON_DR,CollgCr_EMERSON_DR,DR,4.37149279262775,3.540400760975819,group_4,group_8,group_11,group_18
905104110,145000,Sawyer,"925 YUMA AVE, AMES, USA",42.0314329,-93.6775001,YUMA_AVE,Sawyer_YUMA_AVE,AVE,4.0951618523408895,2.351390212390926,group_3,group_5,group_7,group_11
914476330,210000,Mitchel,"3009 TURQUOISE CIR, AMES, USA",41.9954665,-93.6028064,TURQUOISE_CIR,Mitchel_TURQUOISE_CIR,CIR,3.258488127221659,3.415355737166948,group_7,group_13,group_19,group_31
907290160,133000,CollgCr,"4623 TWAIN ST, AMES, USA",42.01642469999999,-93.6819084,TWAIN_ST,CollgCr_TWAIN_ST,ST,3.850029808909284,3.329917754288459,group_4,group_7,group_10,group_17
907125080,145000,CollgCr,"5402 SCHUBERT ST, AMES, USA",42.0219656,-93.692218,SCHUBERT_ST,CollgCr_SCHUBERT_ST,ST,4.80488511776855,3.792782523723405,group_4,group_7,group_11,group_18
908188110,134000,Edwards,"3838 MARIGOLD DR, AMES, USA",42.0186846,-93.6702695,MARIGOLD_DR,Edwards_MARIGOLD_DR,DR,2.9584276936137743,2.4302381390361947,group_5,group_9,group_13,group_22
528172150,279000,NridgHt,"3105 ROXBORO DR, AMES, USA",42.059028,-93.6534126,ROXBORO_DR,NridgHt_ROXBORO_DR,DR,3.808609762421839,2.808040298035597,group_9,group_17,group_25,group_41
535350040,129000,NAmes,"614 16TH ST, AMES, USA",42.0381394,-93.6192112,16TH_ST,NAmes_16TH_ST,ST,0.5717474148185157,2.522633536879794,group_2,group_4,group_6,group_9
535302140,130000,NAmes,"1812 CLARK AVE, AMES, USA",42.040734,-93.6168438,CLARK_AVE,NAmes_CLARK_AVE,AVE,0.8124782974624807,2.7788885018256493,group_3,group_5,group_7,group_12
528108010,256300,NridgHt,"3130 SEDWICK ST, AMES, USA",42.06283519999999,-93.65556,SEDWICK_ST,NridgHt_SEDWICK_ST,ST,4.113043289334708,2.676363996283791,group_10,group_20,group_30,group_49
531375090,142000,SawyerW,"5325 KANSAS DR, AMES, USA",42.0379557,-93.6911083,KANSAS_DR,SawyerW_KANSAS_DR,DR,5.432762074353835,3.4865438529115877,group_5,group_9,group_14,group_22
526353050,237500,NAmes,"2907 DUFF AVE, AMES, USA",42.0514622,-93.6163173,DUFF_AVE,NAmes_DUFF_AVE,AVE,0.6351154499065602,3.3427638916950366,group_5,group_10,group_14,group_23
909276170,188700,Crawfor,"2037 COUNTRY CLUB BLVD, AMES, USA",42.0186705,-93.6415286,COUNTRY_CLUB_BLVD,Crawfor_COUNTRY_CLUB_BLVD,BLVD,0.92365812539492,0.7066439536555165,group_8,group_16,group_24,group_40
528228295,175900,Blmngtn,"2407 WESTWIND DR, AMES, USA",42.062692,-93.642105,WESTWIND_DR,Blmngtn_WESTWIND_DR,DR,3.096634226950427,3.2479925444851783,group_7,group_13,group_20,group_33
907202050,150500,CollgCr,"5020 EMERSON DR, AMES, USA",42.019511,-93.6857044,EMERSON_DR,CollgCr_EMERSON_DR,DR,4.219102792650541,3.4143419034632525,group_4,group_8,group_11,group_18
905107240,180000,Sawyer,"4024 ARKANSAS DR, AMES, USA",42.0312106,-93.6737525,ARKANSAS_DR,Sawyer_ARKANSAS_DR,DR,3.8240391011234327,2.0479903904316106,group_5,group_10,group_15,group_24
535305180,134500,NAmes,"1706 CLARK AVE, AMES, USA",42.0395802,-93.6168531,CLARK_AVE,NAmes_CLARK_AVE,AVE,0.6843625570669366,2.746197078373019,group_3,group_5,group_7,group_12
531453040,171000,SawyerW,"1322 ILLINOIS AVE, AMES, USA",42.0353316,-93.6848358,ILLINOIS_AVE,SawyerW_ILLINOIS_AVE,AVE,4.839325241299313,2.944154296162,group_5,group_9,group_14,group_23
923277040,138000,Mitchel,"3823 VIOLA MAE AVE, AMES, USA",41.98764180000001,-93.6040935,VIOLA_MAE_AVE,Mitchel_VIOLA_MAE_AVE,AVE,3.730899531396256,3.9272017751785,group_3,group_5,group_8,group_12
528435070,227000,Somerst,"2514 DALTON ST, AMES, USA",42.054036,-93.6428003,DALTON_ST,Somerst_DALTON_ST,ST,2.826466921483439,2.2940705878491654,group_9,group_18,group_26,group_44
527454120,148500,NPkVill,"1117 JOHNSON ST, AMES, USA",42.0498369,-93.6260807,JOHNSON_ST,NPkVill_JOHNSON_ST,ST,1.399599233199772,2.602003579603116,group_4,group_8,group_12,group_20
923228290,84500,MeadowV,"715 GARNET DR, AMES, USA",41.9917377,-93.602391,GARNET_DR,MeadowV_GARNET_DR,DR,3.530057118290818,3.704974823689604,group_2,group_3,group_4,group_6
903451090,149000,IDOTRR,"308 N RUSSELL AVE, AMES, USA",42.0255111,-93.6281328,N_RUSSELL_AVE,IDOTRR_N_RUSSELL_AVE,AVE,1.308455299779781,1.4384265305048165,group_3,group_5,group_7,group_11
527354050,192350,NWAmes,"2000 POLK DR, AMES, USA",42.0531301,-93.6354769,POLK_DR,NWAmes_POLK_DR,DR,2.213606143736817,2.4148928191597774,group_8,group_15,group_22,group_36
526351010,172000,NAmes,"630 RIVER OAK DR, AMES, USA",42.0526692,-93.6194254,RIVER_OAK_DR,NAmes_RIVER_OAK_DR,DR,0.923424278957913,3.222529038297253,group_5,group_10,group_14,group_24
908128110,165400,Edwards,"4023 MARIGOLD DR, AMES, USA",42.0191109,-93.672762,MARIGOLD_DR,Edwards_MARIGOLD_DR,DR,3.169518263026982,2.55048683469264,group_5,group_9,group_13,group_22
905427050,185000,Edwards,"3218 OAKLAND ST, AMES, USA",42.0279358,-93.6613535,OAKLAND_ST,Edwards_OAKLAND_ST,ST,2.7903260966862047,1.2047557376696767,group_7,group_14,group_20,group_34
923230200,131900,Mitchel,"736 GARNET DR, AMES, USA",41.9914551,-93.6011377,GARNET_DR,Mitchel_GARNET_DR,DR,3.630814060617276,3.8034539865087487,group_2,group_3,group_4,group_6
528228565,213490,Blmngtn,"2415 LAKESIDE DR, AMES, USA",42.0633934,-93.6417593,LAKESIDE_DR,Blmngtn_LAKESIDE_DR,DR,3.1098246736434305,3.329895429250791,group_8,group_15,group_22,group_36
906402070,277000,SawyerW,"4929 UTAH DR, AMES, USA",42.0291981,-93.6853422,UTAH_DR,SawyerW_UTAH_DR,DR,4.540882714566103,3.0289619676255555,group_9,group_17,group_25,group_42
528431070,257500,Somerst,"2523 DALTON ST, AMES, USA",42.0544334,-93.6431709,DALTON_ST,Somerst_DALTON_ST,ST,2.8648419782312367,2.330312593714024,group_9,group_18,group_26,group_44
532378120,62383,Sawyer,"1313 GARFIELD AVE, AMES, USA",42.0350792,-93.6699058,GARFIELD_AVE,Sawyer_GARFIELD_AVE,AVE,3.846516396428108,1.7116665286376465,group_2,group_3,group_4,group_6
907290020,274300,CollgCr,"609 SHELLEY AVE, AMES, USA",42.017357,-93.6829052,SHELLEY_AVE,CollgCr_SHELLEY_AVE,AVE,3.947178165900353,3.3385312932341558,group_9,group_17,group_25,group_42
905106210,158000,Sawyer,"922 ARIZONA AVE, AMES, USA",42.0308804,-93.6755607,ARIZONA_AVE,Sawyer_ARIZONA_AVE,AVE,3.9273075744185206,2.201194832817064,group_4,group_7,group_10,group_16
534276290,106500,NAmes,"2030 MELROSE AVE, AMES, USA",42.0432634,-93.622552,MELROSE_AVE,NAmes_MELROSE_AVE,AVE,1.204597375800143,2.434046983717362,group_3,group_5,group_8,group_12
528458140,250000,Somerst,"2731 CAMBRIDGE DR, AMES, USA",42.0504195,-93.6479116,CAMBRIDGE_DR,Somerst_CAMBRIDGE_DR,DR,3.203315125526872,1.8328093458268555,group_9,group_17,group_26,group_42
903453080,202500,IDOTRR,"206 N RIVERSIDE DR, AMES, USA",42.0242485,-93.6295776,N_RIVERSIDE_DR,IDOTRR_N_RIVERSIDE_DR,DR,1.491407787960907,1.2604639626587937,group_5,group_9,group_13,group_21
910203290,118400,IDOTRR,"210 S RIVERSIDE DR, AMES, USA",42.0211411,-93.6292606,S_RIVERSIDE_DR,IDOTRR_S_RIVERSIDE_DR,DR,1.1944290783584228,0.9705878701609072,group_1,group_2,group_3,group_4
534226060,146000,NAmes,"2402 MELROSE AVE, AMES, USA",42.0458839,-93.6244312,MELROSE_AVE,NAmes_MELROSE_AVE,AVE,1.3220377317401142,2.439658168267544,group_3,group_5,group_8,group_12
534178010,127000,NWAmes,"1411 20TH ST, AMES, USA",42.04217149999999,-93.6299368,20TH_ST,NWAmes_20TH_ST,ST,1.4798759008366282,1.8364319620521652,group_3,group_6,group_9,group_14
907401060,219500,CollgCr,"909 TENNYSON AVE, AMES, USA",42.014603,-93.6880567,TENNYSON_AVE,CollgCr_TENNYSON_AVE,AVE,4.333010064159078,3.8625229008188673,group_7,group_14,group_21,group_35
911225110,78000,IDOTRR,"119 CHERRY AVE, AMES, USA",42.0220783,-93.6045868,CHERRY_AVE,IDOTRR_CHERRY_AVE,AVE,1.5967824414633036,2.737742987130252,group_1,group_1,group_1,group_1
908250030,82000,Edwards,"409 S FRANKLIN AVE, AMES, USA",42.018026,-93.6649778,S_FRANKLIN_AVE,Edwards_S_FRANKLIN_AVE,AVE,2.5180751779740684,2.1982977176773337,group_1,group_2,group_3,group_5
909281010,239000,Crawfor,"2014 KILDEE ST, AMES, USA",42.0172406,-93.6402998,KILDEE_ST,Crawfor_KILDEE_ST,ST,0.7351059492267974,0.5211729857378284,group_5,group_10,group_14,group_24
914475010,156450,Mitchel,"619 CRYSTAL ST, AMES, USA",41.9972088,-93.6035885,CRYSTAL_ST,Mitchel_CRYSTAL_ST,ST,3.1006856926860173,3.2493629084330125,group_7,group_13,group_20,group_33
923225050,134000,MeadowV,"3322 SOUTHDALE DR, AMES, USA",41.9924857,-93.6050585,SOUTHDALE_DR,MeadowV_SOUTHDALE_DR,DR,3.306706760925452,3.486134938191536,group_2,group_4,group_6,group_10
916455170,214900,Timber,"2409 SUNCREST DR, AMES, USA",41.9955823,-93.6488189,SUNCREST_DR,Timber_SUNCREST_DR,DR,2.0772318823995235,2.302985018657584,group_9,group_18,group_26,group_43
534451170,52000,BrkSide,"1430 SUMMIT AVE, AMES, USA",42.0363233,-93.6293883,SUMMIT_AVE,BrkSide_SUMMIT_AVE,AVE,1.118183970735899,1.6599334327550836,group_1,group_1,group_1,group_1
909175080,60000,SWISU,"507 HAYWARD AVE, AMES, USA",42.0172985,-93.6520067,HAYWARD_AVE,SWISU_HAYWARD_AVE,AVE,1.485838300519281,1.3865074992020874,group_4,group_7,group_11,group_17
906225210,147000,SawyerW,"913 DELAWARE AVE, AMES, USA",42.0311124,-93.6801887,DELAWARE_AVE,SawyerW_DELAWARE_AVE,AVE,4.265511573784342,2.5761373670164693,group_6,group_12,group_18,group_29
903234090,123500,OldTown,"1023 GRAND AVE, AMES, USA",42.0321379,-93.6203349,GRAND_AVE,OldTown_GRAND_AVE,AVE,0.3540022178038103,2.395531616802337,group_2,group_4,group_6,group_9
907251090,237000,CollgCr,"522 SMILEY AVE, AMES, USA",42.0174615,-93.6874821,SMILEY_AVE,CollgCr_SMILEY_AVE,AVE,4.322397415331302,3.65360049044035,group_9,group_18,group_27,group_44
905475500,84000,Edwards,"306 COLORADO CIR, AMES, USA",42.0254439,-93.6631755,COLORADO_CIR,Edwards_COLORADO_CIR,CIR,2.74080289525196,1.4912236695854464,group_1,group_1,group_2,group_2
528458180,238500,Somerst,"2826 CAMBRIDGE DR, AMES, USA",42.0511552,-93.6485645,CAMBRIDGE_DR,Somerst_CAMBRIDGE_DR,DR,3.2610229192875897,1.9121562839776476,group_9,group_17,group_26,group_42
909252170,141500,Crawfor,"2225 DONALD ST, AMES, USA",42.0171906,-93.6456846,DONALD_ST,Crawfor_DONALD_ST,ST,1.0315888657487002,0.8901092734693737,group_5,group_9,group_13,group_21
906425045,138500,SawyerW,"821 DELAWARE AVE, AMES, USA",42.0298392,-93.6801949,DELAWARE_AVE,SawyerW_DELAWARE_AVE,AVE,4.195562737519883,2.5979069731576145,group_6,group_12,group_18,group_29
903228150,139900,BrkSide,"1226 ROOSEVELT AVE, AMES, USA",42.0342304,-93.6223033,ROOSEVELT_AVE,BrkSide_ROOSEVELT_AVE,AVE,0.4939060648856551,2.2244767634118623,group_3,group_5,group_7,group_12
534400050,167000,NAmes,"1827 COOLIDGE DR, AMES, USA",42.0408572,-93.6296568,COOLIDGE_DR,NAmes_COOLIDGE_DR,DR,1.3697984813102446,1.7892592942100418,group_5,group_10,group_15,group_25
914452090,183500,Mitchel,"431 OPAL CIR, AMES, USA",41.9943833,-93.6052989,OPAL_CIR,Mitchel_OPAL_CIR,CIR,3.1596862010105613,3.330338224044597,group_5,group_9,group_13,group_22
528326030,250000,NoRidge,"3127 ALMOND RD, AMES, USA",42.055767,-93.653967,ALMOND_RD,NoRidge_ALMOND_RD,RD,3.768111196532979,2.4554541755549923,group_10,group_19,group_29,group_47
905402090,177000,Edwards,"423 OLIVER AVE, AMES, USA",42.0274094,-93.6661509,OLIVER_AVE,Edwards_OLIVER_AVE,AVE,3.067280158029707,1.575935579684635,group_5,group_10,group_15,group_25
907227060,127000,CollgCr,"318 ROCKWELL AVE, AMES, USA",42.0205162,-93.6829674,ROCKWELL_AVE,CollgCr_ROCKWELL_AVE,AVE,4.024496134229728,3.162257095151111,group_2,group_4,group_6,group_10
905102010,165000,Sawyer,"4122 QUEBEC ST, AMES, USA",42.0330236,-93.6747235,QUEBEC_ST,Sawyer_QUEBEC_ST,ST,4.006847201106143,2.107715488375165,group_3,group_6,group_9,group_15
907255020,287000,CollgCr,"521 BROWN CT, AMES, USA",42.0175074,-93.6857884,BROWN_CT,CollgCr_BROWN_CT,CT,4.184957013657963,3.5306793008263755,group_9,group_18,group_27,group_44
528315090,337000,NoRidge,"3122 BAYBERRY RD, AMES, USA",42.0538235,-93.6549769,BAYBERRY_RD,NoRidge_BAYBERRY_RD,RD,3.816329580076088,2.2583910029396392,group_10,group_19,group_28,group_47
528482010,253000,Somerst,"2428 KINGSTON DR, AMES, USA",42.052058,-93.64185,KINGSTON_DR,Somerst_KINGSTON_DR,DR,2.7168306969219995,2.1021436630189823,group_9,group_18,group_26,group_43
535304170,136000,NAmes,"1712 WILSON AVE, AMES, USA",42.0397672,-93.6182778,WILSON_AVE,NAmes_WILSON_AVE,AVE,0.7207407922945196,2.6367588294013062,group_3,group_6,group_9,group_14
528174030,200000,NridgHt,"2916 HARRISON RD, AMES, USA",42.0590479,-93.6505699,HARRISON_RD,NridgHt_HARRISON_RD,RD,3.5846203466466204,2.79116126514236,group_9,group_18,group_26,group_43
535402330,200000,NAmes,"1912 DUFF AVE, AMES, USA",42.04155249999999,-93.6104029,DUFF_AVE,NAmes_DUFF_AVE,AVE,0.8796960124757013,3.316044386705814,group_5,group_10,group_14,group_23
903226170,134900,BrkSide,"1226 CURTISS AVE, AMES, USA",42.03423919999999,-93.6244186,CURTISS_AVE,BrkSide_CURTISS_AVE,AVE,0.666644972537091,2.0498053444086834,group_2,group_3,group_5,group_8
911104060,75000,IDOTRR,"317 WASHINGTON AVE, AMES, USA",42.0195329,-93.6156761,WASHINGTON_AVE,IDOTRR_WASHINGTON_AVE,AVE,1.5469547432794395,1.780032067482699,group_1,group_1,group_1,group_1
906403060,207000,SawyerW,"4920 UTAH DR, AMES, USA",42.0296221,-93.6847676,UTAH_DR,SawyerW_UTAH_DR,DR,4.518880071465228,2.974218971737271,group_9,group_17,group_25,group_42
908102320,149900,Edwards,"231 ABRAHAM DR, AMES, USA",42.0200501,-93.6766249,ABRAHAM_DR,Edwards_ABRAHAM_DR,DR,3.5049311066937423,2.740936925920887,group_2,group_3,group_4,group_6
535454050,87500,NAmes,"1315 CARROLL AVE, AMES, USA",42.0352148,-93.6092994,CARROLL_AVE,NAmes_CARROLL_AVE,AVE,0.6205289340656162,3.227984204904628,group_2,group_3,group_4,group_7
909276210,188000,Crawfor,"406 PEARSON AVE, AMES, USA",42.0189049,-93.6421668,PEARSON_AVE,Crawfor_PEARSON_AVE,AVE,0.9736702736823344,0.7614490020970719,group_6,group_12,group_18,group_30
528250030,213000,Gilbert,"4007 HYDE AVE, AMES, USA",42.0610564,-93.6405831,HYDE_AVE,Gilbert_HYDE_AVE,AVE,2.901197794386075,3.095875478651801,group_7,group_14,group_20,group_33
531375130,153000,SawyerW,"5305 KANSAS DR, AMES, USA",42.0380262,-93.6901175,KANSAS_DR,SawyerW_KANSAS_DR,DR,5.3683780063715645,3.4064256238291075,group_5,group_9,group_14,group_22
907201060,149900,CollgCr,"5124 SCHUBERT ST, AMES, USA",42.0210843,-93.6870123,SCHUBERT_ST,CollgCr_SCHUBERT_ST,ST,4.363926279576408,3.433400965437292,group_4,group_7,group_11,group_18
527208010,355000,StoneBr,"1408 EDGEWATER CT, AMES, USA",42.0612846,-93.6290828,EDGEWATER_CT,StoneBr_EDGEWATER_CT,CT,2.1107023823239035,3.463598798962523,group_10,group_20,group_29,group_48
902402150,85000,OldTown,"217 E 7TH ST, AMES, USA",42.0282793,-93.6076729,E_7TH_ST,OldTown_E_7TH_ST,ST,0.9222132588470868,2.823077624921273,group_2,group_3,group_4,group_6
528174010,194700,NridgHt,"2922 HARRISON RD, AMES, USA",42.0590485,-93.6508048,HARRISON_RD,NridgHt_HARRISON_RD,RD,3.6031516270675152,2.792061183123132,group_9,group_18,group_26,group_43
903233120,138400,BrkSide,"1005 HARDING AVE, AMES, USA",42.0315854,-93.6217209,HARDING_AVE,BrkSide_HARDING_AVE,AVE,0.4836645484542375,2.2853901970916306,group_3,group_6,group_9,group_15
528490080,207500,Somerst,"2312 CLAYTON DR, AMES, USA",42.0507979,-93.6401001,CLAYTON_DR,Somerst_CLAYTON_DR,DR,2.561010632879419,2.0179254901232797,group_8,group_16,group_23,group_39
527357180,292500,NWAmes,"3008 EISENHOWER CIR, AMES, USA",42.0517374,-93.6373366,EISENHOWER_CIR,NWAmes_EISENHOWER_CIR,CIR,2.3425107195760515,2.206886083287708,group_10,group_19,group_28,group_46
532354090,148000,Sawyer,"1319 ALBERTA AVE, AMES, USA",42.035211,-93.6740144,ALBERTA_AVE,Sawyer_ALBERTA_AVE,AVE,4.111162822907956,2.051185789074349,group_3,group_6,group_9,group_14
527354200,184000,NWAmes,"3112 EISENHOWER AVE, AMES, USA",42.0529059,-93.6370199,EISENHOWER_AVE,NWAmes_EISENHOWER_AVE,AVE,2.334603786684755,2.33512293547477,group_6,group_12,group_18,group_29
903233050,137500,BrkSide,"1111 HARDING AVE, AMES, USA",42.0325898,-93.6217209,HARDING_AVE,BrkSide_HARDING_AVE,AVE,0.4477579248390815,2.277558733437836,group_3,group_6,group_9,group_15
535378020,109500,OldTown,"1425 KELLOGG AVE, AMES, USA",42.036688,-93.6142413,KELLOGG_AVE,OldTown_KELLOGG_AVE,AVE,0.4041000914241328,2.9058712448542567,group_4,group_7,group_11,group_18
528250070,211000,Gilbert,"3909 HYDE AVE, AMES, USA",42.060344,-93.6405237,HYDE_AVE,Gilbert_HYDE_AVE,AVE,2.862281213192528,3.0200188691466736,group_7,group_14,group_20,group_33
535353240,152500,NAmes,"1432 GRAND AVE, AMES, USA",42.0368527,-93.6200587,GRAND_AVE,NAmes_GRAND_AVE,AVE,0.4845795233758683,2.4308991807716245,group_2,group_4,group_6,group_9
528240060,184100,Gilbert,"3911 WESTLAWN DR, AMES, USA",42.0606539,-93.6417115,WESTLAWN_DR,Gilbert_WESTLAWN_DR,DR,2.9657112762167626,3.0318911479854007,group_7,group_14,group_20,group_33
903228040,157000,BrkSide,"1217 HARDING AVE, AMES, USA",42.0339793,-93.6217605,HARDING_AVE,BrkSide_HARDING_AVE,AVE,0.4452215393692276,2.2691171535718326,group_3,group_6,group_9,group_15
533252130,218000,Veenker,"2802 TORREY PINES CIR, AMES, USA",42.0428159,-93.6458887,TORREY_PINES_CIR,Veenker_TORREY_PINES_CIR,CIR,2.647830021389458,1.022132430329586,group_8,group_15,group_23,group_37
535325290,115000,NAmes,"1611 DOUGLAS AVE, AMES, USA",42.0387906,-93.6126536,DOUGLAS_AVE,NAmes_DOUGLAS_AVE,AVE,0.6719584456678523,3.068402090131142,group_3,group_6,group_8,group_13
907401090,232000,CollgCr,"5020 WALLER ST, AMES, USA",42.014107,-93.6878586,WALLER_ST,CollgCr_WALLER_ST,ST,4.312723968942328,3.8800798160362553,group_7,group_13,group_19,group_31
908225290,120000,Edwards,"210 S FRANKLIN AVE, AMES, USA",42.0205249,-93.6644605,S_FRANKLIN_AVE,Edwards_S_FRANKLIN_AVE,AVE,2.571664627989866,1.953293222044767,group_1,group_2,group_3,group_5
905200290,155000,Sawyer,"1123 SCHOLL RD, AMES, USA",42.0331269,-93.6657502,SCHOLL_RD,Sawyer_SCHOLL_RD,RD,3.448056901455593,1.3671856270862175,group_4,group_8,group_12,group_19
535179120,116000,NAmes,"221 21ST ST, AMES, USA",42.043195,-93.6134809,21ST_ST,NAmes_21ST_ST,ST,0.7783081064444249,3.125963278180392,group_3,group_5,group_8,group_13
905103030,157500,Sawyer,"3907 ROSS RD, AMES, USA",42.0324726,-93.671732,ROSS_RD,Sawyer_ROSS_RD,RD,3.773177883412011,1.8654531864228432,group_5,group_10,group_15,group_24
907262060,240000,CollgCr,"801 TENNYSON AVE, AMES, USA",42.0163007,-93.688136,TENNYSON_AVE,CollgCr_TENNYSON_AVE,AVE,4.3583170855689,3.7661123625850106,group_7,group_14,group_21,group_35
909254090,189950,Crawfor,"619 ASH AVE, AMES, USA",42.016293,-93.6447206,ASH_AVE,Crawfor_ASH_AVE,AVE,0.9082023521628398,0.7788137060325052,group_7,group_14,group_20,group_33
909175100,136500,SWISU,"517 HAYWARD AVE, AMES, USA",42.0169682,-93.6520661,HAYWARD_AVE,SWISU_HAYWARD_AVE,AVE,1.474893015175392,1.3817579905879565,group_4,group_7,group_11,group_17
923276250,159000,Mitchel,"615 DULUTH ST, AMES, USA",41.9876671,-93.6030692,DULUTH_ST,Mitchel_DULUTH_ST,ST,3.7887931237848265,3.9821986173134474,group_5,group_9,group_13,group_22
527401130,133000,NAmes,"1116 TOP O HOLLOW RD, AMES, USA",42.0563766,-93.6265819,TOP_O_HOLLOW_RD,NAmes_TOP_O_HOLLOW_RD,RD,1.635330787646034,3.115911797122531,group_3,group_5,group_8,group_12
534201040,127000,NAmes,"1404 28TH ST, AMES, USA",42.0478429,-93.6292016,28TH_ST,NAmes_28TH_ST,ST,1.665620578253332,2.2622870929122514,group_2,group_4,group_5,group_8
908127120,108000,Edwards,"220 BEEDLE DR, AMES, USA",42.0204877,-93.6729385,BEEDLE_DR,Edwards_BEEDLE_DR,DR,3.227357260398012,2.465653920980693,group_5,group_9,group_13,group_21
905105260,127000,Sawyer,"932 YUMA AVE, AMES, USA",42.0311843,-93.6769483,YUMA_AVE,Sawyer_YUMA_AVE,AVE,4.041875374251445,2.3096944636669705,group_3,group_5,group_7,group_11
904351200,103600,Edwards,"2919 LINCOLN WAY, AMES, USA",42.0229396,-93.6580689,LINCOLN_WAY,Edwards_LINCOLN_WAY,WAY,2.235430201967136,1.4267695191738097,group_1,group_2,group_2,group_3
902207110,64000,OldTown,"1009 MAXWELL AVE, AMES, USA",42.0317334,-93.6071054,MAXWELL_AVE,OldTown_MAXWELL_AVE,AVE,0.792208495490479,3.092616836249129,group_2,group_4,group_5,group_9
902100110,169000,OldTown,"1203 WILSON AVE, AMES, USA",42.033452,-93.6187473,WILSON_AVE,OldTown_WILSON_AVE,AVE,0.1922235367323657,2.5186356234037017,group_3,group_6,group_9,group_14
902105010,111000,OldTown,"418 12TH ST, AMES, USA",42.0330258,-93.6164574,12TH_ST,OldTown_12TH_ST,ST,0.0454948142486259,2.661228574251455,group_1,group_2,group_3,group_5
909426060,257000,Crawfor,"2019 FRILEY RD, AMES, USA",42.0151133,-93.6404841,FRILEY_RD,Crawfor_FRILEY_RD,RD,0.555525812357654,0.4051009817077733,group_7,group_14,group_21,group_35
534401140,178900,NAmes,"1403 COOLIDGE DR, AMES, USA",42.0392662,-93.6280537,COOLIDGE_DR,NAmes_COOLIDGE_DR,DR,1.159174660118202,1.845901638550208,group_5,group_10,group_15,group_25
527377110,178900,NWAmes,"1642 JOHNSON ST, AMES, USA",42.0492515,-93.6329027,JOHNSON_ST,NWAmes_JOHNSON_ST,ST,1.9621623154593184,2.1697776807271234,group_4,group_8,group_12,group_20
