SalePrice,MSZoning,LotFrontage,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Remodeled,TotalBath,MSSubClass_cat,Street_type,LotArea_binned,MasVnrArea_binned,BsmtFinSF1_binned,BsmtFinSF2_binned,BsmtUnfSF_binned,TotalOutdoorSF_binned,Age_binned,RemodAge_binned,TotalSF_binned
110000,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,5,4,1.0,0.0,8.0,8.0,0.0,2,1.0,3,3,1,1.0,2,1.0,3.0,1.0,0.0,0,3,1,3,5,6.0,1,5.0,1,1.0,3,2.0,0,7,2009,9.0,4.0,0,2.0,9.0,10.0,3,2,1,0,6,2,10,2,3
254900,4.0,85.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,8,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,8,6.0,1,1.0,1,3.0,3,2.0,0,5,2010,9.0,4.0,1,3.5,10.0,10.0,13,0,4,0,5,1,3,1,12
125000,5.0,24.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,4.0,5.0,5,6,1.0,0.0,6.0,6.0,2.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,1,3,1,2,7,2.0,0,1.0,1,2.0,3,2.0,0,5,2009,9.0,4.0,0,1.5,2.0,8.0,0,3,5,0,0,0,6,2,5
200000,4.0,65.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,0,1.0,3,2.0,3,2.0,0,8,2007,9.0,4.0,0,2.5,10.0,10.0,6,2,0,0,8,3,1,0,9
162900,4.0,78.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,6.0,6.0,2.0,2,2.0,4,3,1,1.0,2,1.0,3.0,0.0,0.0,1,4,1,2,8,6.0,1,1.0,2,2.0,3,2.0,2,3,2006,9.0,4.0,0,2.5,10.0,4.0,11,0,1,0,7,3,5,1,8
61000,4.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,7.0,2.0,2.0,0.0,2.0,1,1,1.0,0.0,13.0,14.0,2.0,1,0.0,2,1,3,1.0,3,0.0,0.0,1.0,0.0,1,1,1,1,4,0.0,0,6.0,0,0.0,0,2.0,0,3,2009,9.0,4.0,1,1.5,6.0,10.0,11,0,2,0,4,0,11,2,1
245000,4.0,82.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,7,6,1.0,0.0,9.0,9.0,2.0,2,1.0,4,3,3,1.0,2,1.0,3.0,1.0,0.0,0,3,1,2,7,6.0,2,1.0,3,2.0,3,2.0,0,4,2008,9.0,4.0,0,3.0,5.0,9.0,18,0,4,0,9,1,5,1,12
180000,4.0,39.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,23.0,2.0,2.0,4.0,2.0,8,5,1.0,0.0,6.0,6.0,2.0,2,2.0,4,3,2,1.0,4,1.0,3.0,0.0,0.0,0,2,1,3,5,6.0,0,1.0,2,2.0,3,2.0,0,8,2008,9.0,4.0,0,2.0,0.0,1.0,2,0,0,0,10,2,4,1,9
110000,5.0,76.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,7.0,4,7,1.0,0.0,11.0,14.0,2.0,2,3.0,0,0,0,1.0,4,1.0,3.0,0.0,0.0,0,1,1,2,6,4.0,1,1.0,2,1.0,3,2.0,0,5,2007,9.0,4.0,1,2.0,13.0,10.0,14,0,0,0,0,0,10,0,0
140000,5.0,76.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,1.0,2.0,1.0,5.0,5,9,1.0,0.0,13.0,14.0,2.0,3,0.0,4,3,1,1.0,3,1.0,3.0,0.0,0.0,0,4,2,3,8,6.0,1,5.0,1,2.0,3,0.0,3,5,2010,9.0,4.0,1,2.0,4.0,10.0,5,0,0,0,4,3,12,1,5
155000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,6,3.0,0.0,8.0,8.0,1.0,3,1.0,3,3,2,1.0,3,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,0,1.0,2,2.0,3,2.0,3,12,2008,9.0,4.0,0,3.0,5.0,4.0,7,1,5,0,4,3,8,2,6
172900,1.0,24.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,3.0,5.0,6,5,1.0,0.0,8.0,8.0,3.0,2,2.0,4,3,1,1.0,3,1.0,3.0,1.0,0.0,1,3,1,2,6,6.0,0,5.0,1,2.0,3,2.0,0,4,2008,9.0,4.0,0,3.5,2.0,4.0,0,2,4,0,2,0,3,1,6
184000,4.0,60.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,8,6.0,1,1.0,3,2.0,3,2.0,0,2,2008,9.0,4.0,1,3.5,10.0,4.0,17,0,5,0,1,2,1,0,6
168675,4.0,64.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,3,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,1,1.0,2,2.0,3,2.0,0,5,2007,9.0,4.0,0,2.5,10.0,0.0,6,0,0,0,7,1,0,0,6
255900,4.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,8,5,1.0,0.0,5.0,5.0,2.0,2,2.0,4,3,2,1.0,4,1.0,3.0,0.0,0.0,1,4,1,3,9,6.0,1,1.0,1,2.0,3,2.0,0,5,2008,9.0,4.0,0,2.5,10.0,1.0,13,0,0,0,9,0,2,0,14
301000,4.0,86.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,9.0,9.0,1.0,2,1.0,3,3,3,1.0,4,1.0,3.0,1.0,0.0,1,4,1,3,8,6.0,1,1.0,3,2.0,3,2.0,3,8,2007,9.0,4.0,1,3.5,10.0,4.0,12,2,1,1,0,3,4,1,15
217000,4.0,75.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,2,1.0,4,1.0,3.0,0.0,0.0,0,3,1,3,7,6.0,0,1.0,2,3.0,3,2.0,0,6,2007,9.0,4.0,1,2.0,5.0,4.0,14,2,1,0,10,2,0,0,12
138500,4.0,65.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,5.0,2.0,0.0,2.0,5,8,1.0,0.0,8.0,8.0,2.0,3,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,2,5,6.0,1,5.0,1,1.0,3,2.0,3,4,2010,9.0,4.0,1,2.0,5.0,10.0,7,0,4,0,2,3,8,0,2
147000,5.0,59.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,0.0,5.0,5,7,3.0,0.0,12.0,13.0,2.0,3,1.0,3,2,1,1.0,3,1.0,0.0,0.0,0.0,0,3,1,2,6,6.0,0,5.0,1,1.0,3,2.0,0,7,2009,9.0,4.0,1,1.0,11.0,0.0,12,0,3,0,2,3,12,1,4
354000,4.0,99.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,8,5,1.0,0.0,12.0,13.0,1.0,2,2.0,5,3,4,1.0,4,1.0,3.0,1.0,0.0,1,4,1,3,10,6.0,1,3.0,3,3.0,3,2.0,0,6,2007,9.0,4.0,0,3.5,10.0,9.0,15,4,6,0,2,3,1,0,14
135000,5.0,60.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,5,6,1.0,0.0,8.0,8.0,3.0,2,1.0,3,3,1,1.0,3,1.0,0.0,1.0,0.0,0,3,1,2,6,6.0,0,5.0,1,1.0,3,2.0,0,5,2006,9.0,4.0,1,2.0,9.0,0.0,9,3,2,0,9,1,10,2,11
160000,4.0,43.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,1.0,2.0,0.0,5.0,7,8,1.0,0.0,13.0,12.0,2.0,2,0.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,2,5.0,1,1.0,3,2.0,3,5,2006,9.0,4.0,1,2.0,11.0,10.0,3,0,3,0,2,3,11,1,5
127000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,6,6,3.0,0.0,6.0,6.0,2.0,2,1.0,3,3,1,1.0,2,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,1,1.0,2,1.0,3,2.0,0,4,2009,9.0,4.0,0,2.0,5.0,0.0,5,0,6,0,2,0,8,2,4
219990,5.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,7,5,3.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,3,7,6.0,1,1.0,2,3.0,3,2.0,0,5,2008,9.0,4.0,0,3.0,0.0,4.0,1,0,7,0,3,1,1,0,12
235000,4.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,2.0,6,7,0.0,0.0,3.0,9.0,2.0,2,1.0,4,3,3,1.0,3,1.0,3.0,1.0,0.0,0,1,1,2,4,6.0,1,1.0,2,2.0,3,2.0,0,3,2008,9.0,4.0,1,2.0,5.0,9.0,16,0,3,1,1,3,8,1,11
377426,4.0,86.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,2.0,9,5,3.0,0.0,12.0,13.0,3.0,2,2.0,5,3,3,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,8,6.0,1,1.0,3,3.0,3,2.0,0,7,2007,9.0,4.0,1,3.0,5.0,3.0,17,2,7,0,7,2,0,0,15
160200,4.0,43.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,0,2,1,3,5,6.0,1,1.0,3,2.0,3,2.0,0,9,2009,9.0,4.0,1,2.0,0.0,0.0,0,0,0,0,9,1,1,0,6
306000,4.0,98.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,8,5,1.0,0.0,12.0,13.0,3.0,2,2.0,5,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,7,6.0,1,1.0,2,3.0,3,2.0,0,5,2010,9.0,4.0,1,3.0,5.0,10.0,14,2,7,0,5,1,1,0,14
190000,4.0,42.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,2,7,6.0,1,1.0,3,2.0,3,2.0,0,6,2009,9.0,4.0,0,3.5,10.0,4.0,7,0,5,0,1,1,3,1,6
214000,4.0,45.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,2,1.0,4,1.0,3.0,1.0,0.0,1,3,1,2,7,6.0,1,1.0,2,2.0,3,2.0,0,8,2006,9.0,4.0,0,3.5,10.0,2.0,9,1,4,0,2,2,2,0,9
134000,4.0,55.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,1.0,2.0,0.0,2.0,5,5,3.0,0.0,6.0,6.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,5,6.0,1,1.0,1,1.0,3,2.0,0,8,2008,9.0,4.0,0,1.0,5.0,10.0,6,0,2,1,2,1,7,2,5
170000,4.0,102.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,7.0,7,6,1.0,0.0,8.0,8.0,1.0,2,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,0,4,1,3,8,6.0,1,1.0,2,2.0,3,2.0,4,9,2006,9.0,4.0,1,3.0,13.0,4.0,11,1,0,0,6,1,6,1,8
190000,4.0,81.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,0.0,2.0,2.0,5.0,6,5,1.0,0.0,8.0,8.0,3.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,2,6,2,2,12,6.0,0,1.0,2,3.0,3,2.0,0,8,2009,9.0,4.0,0,3.0,15.0,10.0,10,4,0,0,10,0,7,2,15
179900,4.0,85.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,7.0,5,8,1.0,0.0,3.0,3.0,2.0,3,2.0,3,3,3,1.0,3,1.0,3.0,0.0,1.0,0,3,1,3,6,6.0,1,1.0,2,2.0,3,2.0,3,10,2008,9.0,4.0,1,2.5,13.0,10.0,9,0,4,0,6,2,7,1,8
112000,5.0,68.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,5.0,2.0,2.0,0.0,6,5,1.0,0.0,12.0,13.0,2.0,2,3.0,0,0,0,1.0,2,1.0,3.0,0.0,0.0,0,4,2,2,8,6.0,0,1.0,1,2.0,3,2.0,0,4,2010,9.0,4.0,0,2.0,15.0,10.0,8,0,0,0,0,0,5,1,3
140000,5.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,5.0,7,6,1.0,0.0,13.0,15.0,2.0,2,0.0,3,3,1,1.0,3,0.0,0.0,1.0,0.0,1,3,1,3,6,6.0,1,1.0,1,2.0,3,2.0,4,9,2007,9.0,4.0,1,2.5,11.0,10.0,2,0,2,0,4,1,11,1,4
233000,4.0,76.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,4,1,3,8,6.0,0,3.0,2,2.0,3,2.0,0,1,2010,9.0,4.0,0,3.5,10.0,10.0,11,0,4,0,3,0,2,0,12
176500,1.0,24.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,3.0,5.0,6,5,1.0,0.0,8.0,8.0,1.0,2,2.0,4,3,1,1.0,3,1.0,3.0,1.0,0.0,1,3,1,2,6,6.0,1,5.0,1,2.0,3,2.0,0,9,2007,9.0,4.0,0,3.5,2.0,4.0,0,3,4,0,2,0,2,0,6
200500,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,0,1.0,2,2.0,3,2.0,0,6,2010,9.0,4.0,0,2.5,10.0,4.0,7,1,3,0,3,1,3,1,8
235000,4.0,114.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,6,7,1.0,0.0,14.0,9.0,2.0,2,2.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,4,1,2,8,6.0,2,0.0,1,3.0,3,1.0,0,12,2006,9.0,4.0,1,2.0,11.0,10.0,18,0,0,0,7,2,11,2,10
139600,4.0,70.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,5,7,3.0,0.0,8.0,8.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,2,6,6.0,0,5.0,1,2.0,2,2.0,4,4,2007,9.0,4.0,0,2.0,5.0,0.0,8,0,5,0,5,2,7,2,7
191500,4.0,43.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,23.0,2.0,2.0,4.0,2.0,8,5,1.0,0.0,6.0,6.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,0,2,1,3,5,6.0,0,1.0,2,2.0,3,2.0,0,1,2010,9.0,4.0,0,2.0,0.0,1.0,2,0,2,0,9,2,4,1,9
190000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,6.0,6.0,1.0,2,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,1,4,1,2,8,6.0,1,1.0,2,2.0,3,2.0,2,6,2006,9.0,4.0,0,2.5,10.0,2.0,17,3,3,0,5,1,6,1,11
302000,4.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,9.0,9.0,3.0,2,1.0,4,3,3,1.0,2,1.0,3.0,1.0,0.0,0,2,1,3,5,6.0,2,1.0,1,2.0,3,2.0,0,6,2007,9.0,4.0,1,3.0,5.0,2.0,18,3,7,0,5,3,6,0,14
158000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,7.0,5,7,1.0,0.0,8.0,8.0,1.0,2,2.0,3,3,4,1.0,3,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,0,1.0,1,1.0,3,2.0,0,7,2006,9.0,4.0,0,2.0,13.0,10.0,9,1,4,1,1,1,6,2,6
187000,4.0,76.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,7.0,2.0,0.0,5.0,6,5,1.0,0.0,6.0,6.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,0,1.0,2,2.0,3,2.0,0,6,2008,9.0,4.0,0,2.5,10.0,0.0,9,1,3,0,5,2,4,1,8
149900,1.0,24.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,3.0,5.0,7,5,1.0,0.0,8.0,8.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,2,1,3,4,6.0,0,5.0,2,2.0,3,2.0,0,7,2006,9.0,4.0,0,2.5,2.0,9.0,0,0,0,0,6,1,0,0,2
119164,5.0,63.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,4,6,1.0,0.0,8.0,8.0,2.0,3,0.0,3,3,1,1.0,3,1.0,0.0,0.0,0.0,0,2,1,2,8,4.0,0,5.0,1,2.0,3,2.0,0,5,2008,9.0,4.0,1,2.0,9.0,10.0,5,0,0,0,8,2,10,1,8
143000,4.0,78.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,0.0,2.0,0.0,0.0,6,6,1.0,0.0,13.0,14.0,1.0,2,1.0,3,3,2,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,1,1.0,1,1.0,3,2.0,2,1,2007,9.0,4.0,1,2.0,9.0,0.0,12,3,1,0,8,0,10,2,11
138000,4.0,55.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,5,7,1.0,0.0,14.0,15.0,2.0,3,0.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,0,2,1,2,5,6.0,1,5.0,1,1.0,3,2.0,4,7,2008,9.0,4.0,1,1.0,6.0,4.0,4,0,3,0,4,2,11,1,5
170000,1.0,24.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,3.0,5.0,8,5,1.0,0.0,8.0,8.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,7,6.0,0,5.0,1,2.0,3,2.0,0,12,2008,9.0,4.0,0,3.5,2.0,4.0,0,4,4,0,4,2,3,1,8
100000,4.0,75.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,2.0,2.0,5,5,3.0,0.0,1.0,1.0,2.0,2,1.0,0,0,0,1.0,2,0.0,3.0,0.0,0.0,0,4,2,2,8,6.0,0,6.0,0,0.0,0,2.0,0,5,2010,9.0,4.0,0,2.0,15.0,2.0,10,0,0,0,0,0,8,2,1
154000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,5,8,1.0,0.0,9.0,9.0,2.0,3,1.0,3,3,2,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,1,1.0,1,1.0,3,2.0,3,5,2010,9.0,4.0,1,2.0,5.0,0.0,6,0,1,1,2,3,7,1,5
239000,1.0,66.0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,5.0,7,5,3.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,1,5.0,2,2.0,3,2.0,0,6,2007,9.0,4.0,1,2.5,10.0,4.0,4,4,4,0,4,2,3,1,11
90500,5.0,21.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,3.0,5.0,4,7,1.0,0.0,5.0,5.0,2.0,2,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,1,3,1,2,5,6.0,0,6.0,0,0.0,0,2.0,0,6,2006,9.0,4.0,0,1.5,2.0,4.0,0,0,0,0,6,0,6,2,1
135000,4.0,65.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,7,3.0,0.0,6.0,6.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,2,5,6.0,0,5.0,1,2.0,3,2.0,0,7,2008,9.0,4.0,1,2.0,5.0,0.0,6,0,2,1,2,2,7,0,2
155000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,4.0,2.0,0.0,5.0,6,5,1.0,0.0,8.0,8.0,1.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,1,4,1,2,7,6.0,1,1.0,1,2.0,3,2.0,0,6,2010,9.0,4.0,0,1.5,10.0,0.0,5,3,0,0,8,3,7,2,9
221000,4.0,88.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,2,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,1,1.0,2,2.0,3,2.0,0,9,2008,9.0,4.0,0,3.0,5.0,1.0,15,1,6,0,6,2,2,0,12
230000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,7,7,3.0,0.0,6.0,6.0,1.0,3,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,2,4,1,3,8,6.0,2,1.0,2,2.0,3,2.0,0,11,2009,9.0,4.0,1,2.0,10.0,5.0,16,3,3,0,5,3,5,1,13
144000,4.0,60.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,8.0,8.0,2.0,2,1.0,4,3,3,1.0,2,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,0,1.0,2,1.0,3,2.0,3,6,2010,9.0,4.0,0,2.0,5.0,2.0,11,0,7,0,1,3,7,2,7
207000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,7,6.0,0,1.0,2,2.0,3,2.0,0,3,2006,9.0,4.0,0,3.0,5.0,0.0,8,0,6,0,4,1,1,0,10
129000,5.0,90.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,5.0,5,8,1.0,0.0,12.0,13.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,0,6.0,0,0.0,0,0.0,0,3,2009,9.0,4.0,1,2.0,11.0,0.0,10,0,0,0,6,2,12,0,3
197600,4.0,68.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,0.0,5,7,1.0,0.0,8.0,8.0,1.0,2,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,0,3,1,2,7,3.0,2,5.0,1,2.0,3,2.0,2,3,2010,9.0,4.0,1,2.0,9.0,4.0,10,3,5,0,5,0,10,0,14
280000,4.0,78.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,16.0,2.0,2.0,0.0,5.0,8,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,7,6.0,1,1.0,2,2.0,3,2.0,0,6,2006,9.0,4.0,0,3.5,10.0,2.0,15,4,6,0,1,3,2,0,12
203135,4.0,85.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,7.0,7,6,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,6,6.0,0,3.0,2,2.0,3,2.0,0,6,2010,9.0,4.0,1,3.5,13.0,3.0,18,0,2,0,1,0,4,0,4
162500,5.0,35.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,8,5,1.0,0.0,6.0,6.0,2.0,2,1.0,4,3,4,1.0,3,1.0,3.0,0.0,0.0,0,2,1,3,5,6.0,1,1.0,1,2.0,3,2.0,0,3,2010,9.0,4.0,0,2.0,0.0,3.0,1,0,1,0,9,2,4,1,7
98000,4.0,74.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,5,1.0,0.0,6.0,6.0,2.0,2,3.0,0,0,0,1.0,2,1.0,3.0,0.0,0.0,0,2,1,2,6,6.0,0,1.0,2,1.0,3,2.0,2,3,2008,9.0,4.0,0,1.0,5.0,0.0,5,0,0,0,0,2,9,2,0
235000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,7,6.0,1,1.0,2,3.0,3,2.0,0,6,2008,9.0,4.0,0,3.5,10.0,4.0,11,0,5,0,3,2,2,0,11
157000,5.0,60.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,5.0,7,7,3.0,0.0,13.0,14.0,2.0,2,0.0,2,3,1,1.0,4,1.0,3.0,1.0,0.0,1,4,1,3,8,6.0,0,5.0,1,2.0,3,0.0,0,10,2006,9.0,4.0,1,2.5,11.0,0.0,4,0,0,0,6,2,11,2,7
