PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,latitude,longitude
527404140,872,123000,20,RL,70.0,8294,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,858.0,858.0,GasA,2,Y,4,872,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1974.0,1,4.0,480.0,3,3,2,0,0,0,0,0,0,2,0,6,2007,WD ,Normal,"3210 NIXON AVE, Ames, USA",42.053556549952205,-93.6280221192271
907275090,1504,203000,20,RL,73.0,11883,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,196.0,3,2,PConc,4,3,4,6,690.0,1,0.0,814.0,1504.0,GasA,4,Y,4,1504,0,0,1.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1996.0,3,2.0,478.0,3,3,2,115,66,0,0,0,0,0,0,6,2009,WD ,Normal,"4605 HEMINGWAY DR, Ames, USA",42.01888666091595,-93.6806201438868
906394020,1795,191000,60,RL,78.0,9316,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,4,1,0.0,1,0.0,879.0,879.0,GasA,4,Y,4,879,916,0,0.0,0.0,2,1,3,1,3,7,7,0,0,Attchd,2005.0,2,2.0,578.0,3,3,2,164,111,0,0,0,0,0,0,10,2007,WD ,Normal,"208 HARTFORD DR, Ames, USA",42.02382405268974,-93.68890046748884
535152010,1604,135000,90,RL,70.0,8267,Pave,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,1604.0,1604.0,GasA,2,Y,4,1604,0,0,0.0,0.0,2,0,4,2,2,8,7,0,0,Attchd,1958.0,1,2.0,576.0,3,3,2,42,0,0,0,0,0,0,0,3,2010,WD ,Normal,"2317 CLARK AVE, Ames, USA",42.044831196564,-93.6177285184774
531369060,1659,181000,60,RL,70.0,11920,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,3,2,PConc,4,3,3,1,0.0,1,0.0,831.0,831.0,GasA,4,Y,4,831,828,0,0.0,0.0,2,1,3,1,3,8,7,0,0,Attchd,2004.0,2,2.0,484.0,3,3,2,144,68,0,0,0,0,0,0,4,2010,WD ,Normal,"5512 MARYLAND ST, Ames, USA",42.036135,-93.69297760282022
534127170,1489,185750,20,RL,68.0,9156,Pave,2,Lvl,3,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,1489.0,1489.0,GasA,3,Y,4,1489,0,0,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,1968.0,2,2.0,462.0,3,3,2,0,0,0,0,0,0,0,0,8,2009,WD ,Normal,"2753 CLEVELAND DR, Ames, USA",42.0487824146153,-93.634944770068
527451020,1302,106000,160,RM,24.0,2016,Pave,3,Lvl,3,Inside,2,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,2,Y,4,630,672,0,0.0,0.0,2,1,3,1,2,6,7,0,0,Detchd,1970.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,4,2007,WD ,Normal,"1466 TRUMAN PL, Ames, USA",42.05241519646527,-93.6295873275791
903458020,1111,101000,75,RM,60.0,7200,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,530.0,530.0,GasA,2,N,4,581,530,0,0.0,0.0,1,0,3,1,1,6,7,0,0,Detchd,1935.0,1,1.0,288.0,3,3,0,0,0,144,0,0,0,0,0,3,2007,WD ,Normal,"1124 N 2ND ST, Ames, USA",42.02395534693878,-93.62569491836734
528315080,2234,300000,60,RL,83.0,9545,Pave,3,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,3,2,PConc,4,3,2,6,505.0,1,0.0,655.0,1160.0,GasA,4,Y,4,1205,1029,0,1.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,2000.0,2,3.0,768.0,3,3,2,0,50,0,0,0,0,0,0,6,2006,WD ,Normal,"3130 BAYBERRY RD, Ames, USA",42.05384236587125,-93.65460839627404
535175030,1632,139000,20,RL,80.0,9600,Pave,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1988,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,2,2,CBlock,3,3,1,3,620.0,2,620.0,0.0,1240.0,GasA,3,Y,4,1632,0,0,1.0,0.0,2,0,3,1,2,6,6,1,4,Attchd,1958.0,2,1.0,338.0,3,3,2,289,0,0,0,0,0,3,0,4,2009,WD ,Normal,"310 24TH ST, Ames, USA",42.04565872727273,-93.61481281818182
906204280,2814,260000,60,RL,68.0,9771,Pave,0,Lvl,3,Corner,2,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190.0,3,2,PConc,4,3,1,2,779.0,1,0.0,298.0,1077.0,GasA,4,Y,4,1093,1721,0,0.0,1.0,2,1,4,1,3,9,7,1,3,BuiltIn,1995.0,3,2.0,614.0,3,3,2,48,32,0,0,216,0,4,0,6,2008,WD ,Normal,"1205 IDAHO CT, Ames, USA",42.03339650911119,-93.68377969538923
534202020,1051,124400,20,RL,68.0,9759,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,1,4,799.0,1,0.0,252.0,1051.0,GasA,2,Y,4,1051,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1966.0,2,1.0,264.0,3,3,2,182,88,0,0,0,0,0,0,3,2006,WD ,Normal,"1210 28TH ST, Ames, USA",42.04820813541316,-93.6267296792946
527250040,1056,145000,190,RL,100.0,34650,Pave,3,Bnk,3,Inside,2,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,2,3,1056.0,1,0.0,0.0,1056.0,GasA,2,N,4,1056,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,Attchd,1955.0,3,2.0,572.0,3,3,2,264,0,0,0,0,0,0,0,1,2006,WD ,Normal,"1121 TOP O HOLLOW RD 1123, Ames, USA",42.05670899093472,-93.62562088563766
908188140,1709,137500,160,RM,24.0,2522,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,3,2,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,4,Y,4,970,739,0,0.0,0.0,2,0,3,1,3,7,3,0,0,Detchd,2004.0,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,0,4,2006,WD ,Normal,"3826 MARIGOLD DR, Ames, USA",42.018796671864536,-93.66923376324236
535425050,1472,157500,20,RL,86.0,11650,Pave,3,Lvl,3,Corner,2,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,3,1472,0,0,0.0,0.0,2,0,2,1,3,5,7,1,4,Attchd,1959.0,1,2.0,484.0,3,3,2,0,68,0,0,227,0,0,0,6,2006,WD ,Normal,"432 E 20TH ST, Ames, USA",42.0418620340182,-93.6062388657502
527106010,2236,222000,60,RL,68.0,13006,Pave,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,2,2,PConc,4,3,1,1,0.0,1,0.0,964.0,964.0,GasA,3,Y,4,993,1243,0,0.0,0.0,2,1,4,1,3,8,7,1,3,BuiltIn,1997.0,3,2.0,642.0,3,3,2,0,0,0,0,0,0,0,0,11,2006,WD ,Normal,"4033 EISENHOWER AVE, Ames, USA",42.06150951715559,-93.63794834427313
528280110,1647,175000,60,RL,62.0,7917,Pave,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,953.0,953.0,GasA,4,Y,4,953,694,0,0.0,0.0,2,1,3,1,2,7,7,1,3,Attchd,1999.0,2,2.0,460.0,3,3,2,0,40,0,0,0,0,0,0,8,2007,WD ,Normal,"2409 WELBECK DR, Ames, USA",42.05800552553736,-93.64155693660015
527166040,1465,180400,60,RL,63.0,8402,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,789.0,789.0,GasA,3,Y,4,789,676,0,0.0,0.0,2,1,3,1,2,7,7,1,4,Attchd,1998.0,3,2.0,393.0,3,3,2,0,75,0,0,0,0,0,0,5,2010,WD ,Normal,"2122 WINDFIELD DR, Ames, USA",42.058131505708175,-93.63835771923058
908102050,1126,108000,20,RL,67.0,8777,Pave,3,Lvl,3,Inside,2,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,4,1126,0,0,0.0,0.0,2,0,2,1,3,5,7,0,0,Detchd,2002.0,3,2.0,520.0,3,3,0,0,96,0,0,0,0,3,0,5,2009,WD ,Normal,"228 SOUTH DAKOTA AVE, Ames, USA",42.02085754586926,-93.67854939601284
904100030,1422,137500,50,RL,82.0,12375,Pave,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,2,1,CBlock,3,3,1,4,329.0,1,0.0,477.0,806.0,GasA,2,Y,4,1081,341,0,1.0,0.0,1,0,3,1,2,7,7,1,3,Detchd,1951.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,2,0,6,2006,WD ,Normal,"2912 ONTARIO ST, Ames, USA",42.034406260859576,-93.65711292709214
905480090,1362,96000,50,RL,50.0,7550,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,1,1,BrkTil,3,2,1,1,0.0,1,0.0,951.0,951.0,GasW,1,N,4,986,376,0,0.0,0.0,2,0,4,1,2,7,7,0,0,Detchd,1920.0,1,1.0,280.0,2,3,1,0,0,0,0,0,0,3,0,3,2007,WD ,Normal,"3022 STORY ST, Ames, USA",42.02367945537705,-93.65884226666122
914465055,1710,240000,20,RL,43.0,12118,Pave,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,3,2,PConc,5,3,2,1,0.0,1,0.0,1710.0,1710.0,GasA,4,Y,4,1710,0,0,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,2004.0,3,2.0,550.0,3,3,2,100,48,0,0,180,0,0,0,4,2009,WD ,Normal,"304 TOPAZ CT, Ames, USA",41.99713698687289,-93.6072027855146
909176140,1691,127000,50,RL,50.0,5000,Pave,3,Lvl,3,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,2,218.0,1,0.0,808.0,1026.0,GasA,2,Y,4,1026,665,0,0.0,0.0,2,0,3,1,3,6,7,1,4,Detchd,1924.0,1,1.0,308.0,3,3,2,0,0,242,0,0,0,0,0,5,2010,WD ,Normal,"2521 LITTLE ST, Ames, USA",42.017743377278194,-93.65050593773736
535477060,1348,155000,60,RL,69.0,7590,Pave,3,Lvl,3,Inside,2,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,2,2,CBlock,3,3,1,4,512.0,1,0.0,148.0,660.0,GasA,2,Y,4,660,688,0,0.0,0.0,1,1,3,1,2,6,7,1,2,Attchd,1966.0,2,2.0,453.0,3,3,2,188,108,0,0,0,0,0,0,7,2006,WD ,Normal,"1512 MEADOWLANE AVE, Ames, USA",42.03734973435483,-93.60367614147803
527455030,1055,142500,120,RL,24.0,2304,Pave,3,Lvl,3,Inside,2,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,4,3,1,6,632.0,1,6.0,423.0,1061.0,GasA,2,Y,4,1055,0,0,0.0,0.0,2,0,2,1,2,4,7,0,0,Attchd,1978.0,1,1.0,319.0,3,3,2,108,32,0,0,0,0,0,0,4,2007,WD ,Normal,"1128 JOHNSON ST, Ames, USA",42.04984136325135,-93.625627272713
528188150,1626,154000,160,RL,36.0,2448,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,3,2,PConc,4,3,1,6,573.0,1,0.0,191.0,764.0,GasA,4,Y,4,764,862,0,1.0,0.0,2,1,2,1,3,6,7,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,2,0,27,0,0,0,0,0,0,10,2008,WD ,Normal,"3705 ASHTON DR, Ames, USA",,
528490040,1553,234500,20,FV,68.0,8736,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,None,0.0,3,2,PConc,4,3,1,6,771.0,5,360.0,422.0,1553.0,GasA,4,Y,4,1553,0,0,1.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2003.0,2,2.0,588.0,3,3,2,192,88,0,0,0,0,0,0,8,2009,WD ,Normal,"2404 CLAYTON DR, Ames, USA",42.05100085340539,-93.6408471633756
527302050,1422,175500,20,RL,78.0,12090,Pave,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,2,3,CBlock,4,3,1,6,588.0,2,228.0,606.0,1422.0,GasA,2,Y,4,1422,0,0,0.0,0.0,2,0,3,1,3,7,7,1,3,Attchd,1981.0,3,2.0,576.0,3,3,2,276,0,0,0,0,0,4,0,6,2008,WD ,Normal,"3318 EISENHOWER AVE, Ames, USA",42.05465328747312,-93.63780634837752
902402130,1363,125500,70,RM,60.0,7740,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,2,3,1,1,0.0,1,0.0,622.0,622.0,GasA,3,Y,4,741,622,0,0.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1966.0,1,2.0,528.0,3,3,2,0,0,0,0,168,0,0,0,6,2010,WD ,Normal,"713 CRAWFORD AVE, Ames, USA",42.02827238071639,-93.60727534405744
528354100,2125,279500,60,RL,97.0,10990,Pave,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,3,1,6,851.0,1,0.0,213.0,1064.0,GasA,4,Y,4,1064,1061,0,1.0,0.0,2,1,4,1,3,12,7,2,3,Attchd,1996.0,2,2.0,576.0,3,3,2,168,0,0,0,0,0,0,0,6,2008,WD ,Normal,"3210 TUPELO CIR, Ames, USA",42.05239737241568,-93.65575412517684
902109110,2082,200000,50,RM,63.0,11426,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1362.0,1362.0,GasA,4,Y,4,1362,720,0,0.0,0.0,2,1,3,1,3,6,4,0,0,Detchd,2003.0,1,2.0,484.0,3,3,0,280,238,0,0,0,0,0,0,6,2008,WD ,Normal,"623 9TH ST, Ames, USA",42.03028547773993,-93.6189278569942
907290170,848,143750,120,RM,68.0,4435,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,3,2,PConc,4,3,3,6,672.0,1,0.0,176.0,848.0,GasA,4,Y,4,848,0,0,1.0,0.0,1,0,1,1,3,4,7,0,0,Attchd,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,4,2010,WD ,Normal,"4625 TWAIN ST, Ames, USA",42.01628393398656,-93.6812110617612
903476100,840,87000,45,RM,55.0,4388,Pave,2,Bnk,3,Inside,2,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,2,3,BrkTil,3,3,1,2,116.0,1,0.0,556.0,672.0,GasA,4,Y,4,840,0,0,0.0,0.0,1,0,3,1,2,5,7,1,3,NA,-1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,2007,WD ,Normal,"510 NORTHWESTERN AVE, Ames, USA",42.026019624956064,-93.6219415096092
527212060,2541,349265,60,RL,98.0,12328,Pave,2,Lvl,3,Inside,2,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,3,2,PConc,5,3,2,6,986.0,1,0.0,163.0,1149.0,GasA,4,Y,4,1164,1377,0,1.0,0.0,3,1,4,1,4,10,7,1,4,BuiltIn,2005.0,3,3.0,729.0,3,3,2,120,32,0,0,0,0,0,0,7,2007,WD ,Normal,"4008 EDGEWATER DR, Ames, USA",42.060527,-93.628865
534126090,1682,174000,20,RL,80.0,10400,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,2,2,PConc,3,3,1,1,0.0,1,0.0,1304.0,1304.0,GasA,3,Y,4,1682,0,0,0.0,0.0,2,0,3,1,2,7,7,1,4,Attchd,1970.0,1,2.0,530.0,3,3,2,98,0,0,0,0,0,3,0,5,2008,WD ,Normal,"2617 CLEVELAND DR, Ames, USA",42.04795096657084,-93.63497935824894
909276070,1717,194000,50,RL,80.0,12400,Pave,3,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4,3,2,4,602.0,1,0.0,299.0,901.0,GasA,2,Y,4,1125,592,0,0.0,0.0,1,1,2,1,2,7,7,1,4,Attchd,1940.0,1,1.0,410.0,3,3,2,0,0,0,0,113,0,0,0,2,2006,WD ,Normal,"2022 GREELEY ST, Ames, USA",42.01982143549701,-93.64027047855132
909276070,1717,194000,50,RL,80.0,12400,Pave,3,HLS,3,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4,3,2,4,602.0,1,0.0,299.0,901.0,GasA,2,Y,4,1125,592,0,0.0,0.0,1,1,2,1,2,7,7,1,4,Attchd,1940.0,1,1.0,410.0,3,3,2,0,0,0,0,113,0,0,0,2,2006,WD ,Normal,"2022 GREELEY ST, Ames, USA",42.01982143549701,-93.64027047855132
534278190,894,117600,20,RL,70.0,8680,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,2,Y,4,894,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1965.0,1,1.0,312.0,3,3,2,0,0,0,0,0,0,0,0,1,2007,WD ,Normal,"815 FURMAN DR, Ames, USA",42.04482343327602,-93.62120641565328
534204120,1073,156000,20,RL,79.0,10289,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,2,2,CBlock,3,3,1,5,836.0,1,0.0,237.0,1073.0,GasA,2,Y,4,1073,0,0,1.0,0.0,1,1,3,1,2,6,7,0,0,Attchd,1965.0,2,2.0,515.0,3,3,2,0,0,0,0,0,0,0,0,6,2007,WD ,Normal,"2500 NORTHWESTERN AVE, Ames, USA",42.046627,-93.625787
535425040,1773,183000,20,RL,80.0,10800,Pave,3,Lvl,3,Inside,2,NAmes,PosA,Norm,1Fam,1Story,6,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,2,2,CBlock,3,3,1,3,913.0,1,0.0,400.0,1313.0,GasA,2,Y,4,1773,0,0,1.0,0.0,2,0,3,1,2,6,5,2,3,Attchd,1961.0,2,2.0,418.0,3,3,2,355,98,0,0,144,0,0,0,8,2006,WD ,Normal,"426 E 20TH ST, Ames, USA",42.04186427763978,-93.60633864092205
907202160,1026,147000,80,RL,68.0,10970,Pave,2,Low,3,Inside,1,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,2,2,CBlock,4,4,4,6,505.0,2,435.0,0.0,940.0,GasA,2,Y,4,1026,0,0,1.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1981.0,1,2.0,576.0,3,2,2,0,0,34,0,0,0,3,0,10,2008,WD ,Normal,"5027 EMERSON DR, Ames, USA",42.01977291808922,-93.68532405231228
903227070,1348,117000,50,RM,50.0,6000,Pave,3,Lvl,3,Corner,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,4,Y,4,884,464,0,1.0,0.0,1,0,3,1,2,5,7,1,2,Detchd,1960.0,1,1.0,216.0,3,3,0,0,0,208,0,0,0,0,0,5,2009,WD ,Normal,"1201 ROOSEVELT AVE, Ames, USA",42.033411,-93.622628
531375050,1175,146000,20,RL,63.0,13072,Pave,3,Lvl,3,Inside,2,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,2,2,PConc,4,4,1,6,80.0,1,0.0,1095.0,1175.0,GasA,4,Y,4,1175,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,NA,-1.0,0,0.0,0.0,0,0,2,0,90,0,0,0,0,0,0,6,2008,WD ,Normal,"5419 KANSAS DR, Ames, USA",42.03788941578877,-93.69147201386848
535375140,869,89900,20,RL,60.0,10122,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,4,869,0,0,0.0,0.0,1,0,1,1,2,3,7,0,0,Detchd,1948.0,1,1.0,390.0,2,3,0,0,0,66,0,0,0,4,0,8,2008,WD ,Normal,"1520 BURNETT AVE, Ames, USA",42.0456477,-93.6165081
534201230,1051,142000,20,RL,80.0,9600,Pave,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,5,758.0,1,0.0,293.0,1051.0,GasA,3,Y,4,1051,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1968.0,2,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,7,2006,WD ,Normal,"2407 NORTHWESTERN AVE, Ames, USA",42.04581491836735,-93.62601469387756
906380100,1800,239000,20,RL,122.0,11923,Pave,2,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,3,1,1,0.0,1,0.0,1800.0,1800.0,GasA,4,Y,4,1800,0,0,0.0,0.0,2,0,2,1,4,7,7,0,0,Attchd,2007.0,3,2.0,702.0,3,3,2,288,136,0,0,0,0,0,0,5,2009,WD ,Normal,"411 HARTFORD DR, Ames, USA",42.02548264949602,-93.6891139269998
535106180,1524,144000,50,RL,78.0,11344,Pave,3,Lvl,3,Inside,2,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,2,2,CBlock,3,3,1,4,460.0,1,0.0,414.0,874.0,GasW,2,Y,3,874,650,0,0.0,0.0,1,1,3,1,2,7,7,0,0,Attchd,1958.0,1,1.0,315.0,3,3,2,0,0,0,0,0,0,2,0,7,2007,WD ,Normal,"509 24TH ST, Ames, USA",42.04582264860672,-93.61812796437889
535177100,1336,162000,20,RL,68.0,9610,Pave,2,Lvl,3,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,2,2,CBlock,3,3,1,3,203.0,1,0.0,918.0,1121.0,GasA,4,Y,3,1336,0,0,0.0,0.0,1,1,3,1,2,7,7,1,3,Attchd,1958.0,2,2.0,488.0,3,3,2,80,0,0,0,0,0,0,0,12,2006,WD ,Normal,"2136 DUFF AVE, Ames, USA",42.04402128488845,-93.61250605741652
531363040,1143,147000,20,RL,63.0,7500,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,4,1,1,0.0,1,0.0,1143.0,1143.0,GasA,4,Y,4,1143,0,0,0.0,0.0,1,1,3,1,3,5,7,0,0,NA,-1.0,0,0.0,0.0,0,0,2,0,55,0,0,0,0,0,0,10,2007,WD ,Normal,"5422 KANSAS DR, Ames, USA",42.03772915110559,-93.69153789772672
